Stay Schemin,Rick Ross,,2012,gangster rap,64,0.541,0.734,-4.232,0.166,0.0621,0.12,162.304,0.321,267720
Stereo Hearts,Gym Class Heroes,Adam Levine,2011,post-teen pop,77,0.646,0.795,-3.293,0.0976,0.0319,0.267,89.99,0.796,210960
Stick Around,Julian Lennon,,1986,hard rock,22,0.597,0.579,-10.724,0.0258,0.026,0.149,88.822,0.557,245560
Stick Out,Pouya,,2018,gangster rap,61,0.77,0.853,-3.849,0.221,0.0042,0.0936,164.037,0.615,135732
Sticky Leaves,Linying,,2016,indie poptimism,0,0.43,0.537,-12.202,0.0948,0.928,0.084,76.191,0.113,232000
Sticky Situation,anders,,2019,hip hop,54,0.795,0.501,-7.359,0.151,0.0191,0.11,150.024,0.105,153753
Still A Friend Of Mine,Incognito,,2006,neo soul,20,0.666,0.715,-8.374,0.032,0.195,0.285,86.799,0.836,336893
Still a Survivor,Akon,,2013,latin hip hop,31,0.394,0.651,-8.18,0.0462,0.263,0.14,73.408,0.328,263049
Still Alive,A R I Z O N A,,2020,indie poptimism,40,0.767,0.738,-6.907,0.0374,0.0192,0.106,120.001,0.339,215967
Still Ballin,Logic,Wiz Khalifa,2019,hip hop,10,0.79,0.677,-5.27,0.104,0.0151,0.169,160.001,0.75,239987
Still Disappointed,Stormzy,,2020,hip hop,70,0.731,0.674,-6.986,0.274,0.0943,0.0807,139.916,0.701,165027
Still Frame,Trapt,,2002,hard rock,50,0.445,0.932,-4.739,0.316,8.66E-04,0.108,113.945,0.51,271093
Still Got Me,GAWVI,Jocelyn Bowman,2016,progressive electro house,0,0.658,0.634,-6.256,0.0373,0.0929,0.108,112.053,0.653,230364
Still In Love,Thirdstory,,2018,neo soul,48,0.523,0.691,-5.294,0.0675,0.0427,0.201,77.011,0.462,206440
Still Loving You,Scorpions,,2011,album rock,72,0.282,0.605,-4.916,0.0294,0.0047,0.103,103.929,0.0783,403453
Still Of The Night,Whitesnake,,1987,classic rock,3,0.419,0.852,-7.78,0.0495,0.00251,0.189,100.434,0.259,394467
Still Ray,Raphael Saadiq,,2002,new jack swing,0,0.827,0.452,-8.354,0.0355,0.0437,0.0913,83.817,0.922,183293
Still Waiting,Sum 41,,2002,album rock,69,0.431,0.95,-4.918,0.26,0.00105,0.272,191.936,0.56,158733
Stone Cold Crazy,Queen,,1974,hard rock,12,0.429,0.922,-6.649,0.0924,0.0235,0.0954,120.361,0.439,133813
Stone Cold Gentleman,Ralph Tresvant,,1990,new jack swing,0,0.814,0.771,-9.753,0.0452,6.66E-04,0.0504,105.551,0.713,398827
Stone Free,Jimi Hendrix,,2000,hard rock,0,0.544,0.834,-5.617,0.0553,0.0167,0.14,133.713,0.835,215360
Stones,Emmit Fenn,,2017,indie poptimism,43,0.685,0.364,-13.038,0.053,0.751,0.19,129.908,0.349,214661
Stop,Justice,,2016,indie poptimism,44,0.525,0.634,-5.866,0.037,0.075,0.113,170.065,0.661,297316
stop and stare,joan,,2018,indie poptimism,47,0.58,0.746,-5.704,0.04,0.00948,0.11,97.008,0.548,201953
Stop By,Rahsaan Patterson,,1997,neo soul,3,0.843,0.534,-6.737,0.0703,0.157,0.294,90.03,0.872,354093
Storm,Famba,Kyra Mastro,2019,electro house,50,0.751,0.719,-6.137,0.101,0.0365,0.203,122.05,0.292,192441
Straight Gangstaism,Geto Boys,,1993,southern hip hop,34,0.883,0.497,-13.131,0.299,0.386,0.107,82.973,0.544,266200
Straight Music,Sean Price,,2012,southern hip hop,25,0.675,0.556,-7.419,0.343,0.147,0.211,90.411,0.525,129991
Straight Up,Chante Moore,,2000,urban contemporary,41,0.864,0.869,-3.602,0.129,0.255,0.0469,100.011,0.93,220200
Strange Brew,Cream,,1967,hard rock,3,0.62,0.398,-15.676,0.0303,0.556,0.273,106.265,0.677,166600
Stranger,MOTHXR,,2016,indie poptimism,49,0.603,0.688,-5.515,0.0358,0.0117,0.0941,94.991,0.561,195000
Stranger In My House,Ronnie Milsap,,1996,hard rock,44,0.655,0.63,-8.601,0.0265,0.00397,0.183,111.917,0.636,253360
Strangers,Sigrid,,2018,pop edm,46,0.716,0.867,-4.29,0.0325,0.0704,0.0745,115.023,0.472,192323
Strangers In The Wind,Cut Copy,,2008,electropop,32,0.566,0.825,-3.947,0.0383,0.0488,0.244,119.955,0.475,283800
Stranglehold,Ted Nugent,,1981,classic rock,56,0.491,0.738,-7.04,0.0332,0.0146,0.2,148.002,0.506,502600
Stray Lines,Mishaal,,2019,pop edm,48,0.694,0.658,-8.863,0.029,0.364,0.3,140.021,0.584,140250
Street Dreams,Nas,,1996,gangster rap,55,0.752,0.611,-8.681,0.315,0.21,0.778,90.993,0.746,279933
Street Thing,Aaliyah,,1994,urban contemporary,27,0.375,0.504,-8.941,0.0424,0.0551,0.225,127.705,0.19,298240
Streetcar,Daniel Caesar,,2015,urban contemporary,71,0.41,0.298,-11.796,0.0473,0.721,0.158,109.651,0.142,246972
Stress mit Grund,Shindy,"Bushido, Haftbefehl",2013,gangster rap,45,0.665,0.836,-4.856,0.293,0.0164,0.431,134.07,0.557,284333
Stress ohne Grund,Shindy,Bushido,2013,gangster rap,50,0.484,0.855,-4.852,0.321,0.00269,0.276,130.554,0.619,204133
Strike It Up,Black Box,,1990,new jack swing,52,0.876,0.862,-7.694,0.062,0.0117,0.0658,118.396,0.915,298691
Stripper Bowl,Migos,,2019,hip hop,60,0.953,0.782,-4.443,0.214,0.0507,0.0785,132.959,0.823,202747
Stronger Than Me,Amy Winehouse,,2015,neo soul,5,0.88,0.464,-6.822,0.0419,0.0409,0.0585,91.432,0.825,214493
Stuck,Jome,,2019,indie poptimism,58,0.437,0.523,-7.664,0.0655,0.593,0.171,169.872,0.363,153176
Stupéfiant,Rim'K,,2016,urban contemporary,0,0.406,0.965,-4.193,0.693,0.189,0.0988,174.177,0.563,236360
Stupid In Love,Rihanna,,2009,latin hip hop,47,0.738,0.562,-5.435,0.0347,0.633,0.102,127.452,0.476,241440
Stupida Allegria,Emma,,2019,hip pop,61,0.721,0.868,-4.779,0.0577,0.15,0.262,102.032,0.865,198347
Stutter,Joe,,2008,new jack swing,41,0.764,0.732,-7.232,0.139,0.0544,0.31,89.976,0.652,213133
styl,Be Vis,,2019,trap,53,0.828,0.559,-10.585,0.241,0.588,0.126,116.678,0.495,169771
Suave,El Alfa,,2018,latin hip hop,62,0.873,0.913,-2.612,0.0783,0.128,0.0656,120.006,0.433,305500
Suave,Tabitha,,2019,latin hip hop,49,0.793,0.744,-3.966,0.0993,0.00901,0.258,98.001,0.718,177377
SUBEME LA RADIO,Enrique Iglesias,,2017,latin pop,74,0.684,0.823,-3.297,0.0773,0.0744,0.111,91.048,0.647,208163
Suburbia,Muskoka,,2016,indie poptimism,1,0.56,0.342,-11.07,0.0326,0.864,0.0964,153.655,0.293,312287
Such mich find mich,OOMPH!,,2012,electropop,45,0.676,0.885,-4.211,0.0579,0.00263,0.0947,127.023,0.618,210013
Suede,NxWorries,,2015,hip pop,0,0.719,0.697,-5.647,0.31,0.504,0.295,117.123,0.668,181459
Suedehead,Morrissey,,1988,permanent wave,63,0.529,0.989,-4.5,0.042,0.00126,0.0567,142.29,0.669,235520
Suena El Dembow,Joey Montana,,2017,latin pop,65,0.695,0.856,-4.446,0.0547,0.174,0.116,91.911,0.728,195813
Suga Suga,Baby Bash,,2003,hip pop,8,0.662,0.748,-3.041,0.268,0.688,0.0841,82.331,0.535,239027
SUGAR,BROCKHAMPTON,,2019,hip hop,88,0.453,0.538,-8.212,0.0638,0.449,0.19,122.973,0.516,204533
sugar honey ice & tea,Bring Me The Horizon,,2019,hard rock,55,0.446,0.917,-3.765,0.0513,7.53E-05,0.247,147.171,0.685,215712
Sugar You,Oh Honey,,2015,indie poptimism,0,0.525,0.785,-6.85,0.0425,0.027,0.173,132.969,0.24,212053
Summer,Calvin Harris,,2014,electropop,79,0.596,0.856,-3.556,0.0346,0.0211,0.141,127.949,0.743,222533
Summer Air,ItaloBrothers,,2017,electropop,68,0.755,0.751,-4.034,0.0748,0.0635,0.0812,102.002,0.491,183587
Summer Days,Martin Garrix,"Macklemore, Patrick Stump",2019,dance pop,83,0.661,0.723,-6.976,0.0566,0.179,0.14,113.778,0.316,163805
Summer Games,Drake,,2018,urban contemporary,4,0.776,0.482,-11.268,0.0356,0.481,0.11,136.015,0.128,247893
Summer In The Winter,Kid Ink,Omarion,2015,southern hip hop,45,0.735,0.488,-9.073,0.212,0.0636,0.131,99.043,0.777,187453
Summer Love,DEAMN,,2017,progressive electro house,0,0.639,0.869,-3.481,0.0239,0.128,0.169,104.994,0.297,200857
Summer Lover,Oliver Heldens,"Devin, Nile Rodgers",2019,dance pop,61,0.689,0.859,-4.708,0.0281,0.108,0.14,119.991,0.672,194481
Summer on You,PRETTYMUCH,,2018,hip pop,73,0.811,0.447,-6.55,0.0414,0.636,0.462,99.995,0.694,205792
Summer Rain,Carl Thomas,,2000,urban contemporary,52,0.667,0.627,-10.488,0.0654,0.0972,0.111,186.081,0.784,232560
Summer Song,The Cranberries,,2019,album rock,38,0.596,0.925,-4.882,0.055,0.0343,0.175,137.919,0.616,214400
Summertime Love,Captain Cuts,,2019,dance pop,55,0.713,0.85,-4.744,0.0582,0.14,0.174,121.981,0.672,143670
Summertime Sadness,Lana Del Rey,,2013,electro house,54,0.572,0.81,-5.791,0.0558,0.0157,0.13,126.052,0.11,214912
Sun Goes Down,Robin Schulz,Jasmine Thompson,2014,tropical,51,0.548,0.723,-6.002,0.0375,0.0969,0.337,125.088,0.499,179960
Sun Is Never Going Down,Martin Garrix,Dawn Golden,2016,electro house,52,0.506,0.726,-5.964,0.0366,0.00308,0.266,128.044,0.266,204418
Sun Is Shining,Axwell /\ Ingrosso,,2015,big room,36,0.525,0.856,-5.428,0.0576,0.00543,0.217,129.979,0.2,314787
Sun Models,ODESZA,Madelyn Grant,2014,indie poptimism,67,0.683,0.481,-9.174,0.075,0.191,0.0907,120.001,0.47,160000
Sunbeam,Hallman,,2019,tropical,40,0.617,0.906,-5.533,0.0325,0.00557,0.0838,126.018,0.361,170559
Sunburn,DROELOE,,2017,trap,63,0.693,0.725,-7.297,0.0321,0.121,0.214,105.961,0.447,226981
Sundown,Gordon Lightfoot,,1974,hard rock,63,0.794,0.427,-15.492,0.029,0.334,0.0703,105.732,0.751,213400
Sunflower,Post Malone,,2019,post-teen pop,87,0.755,0.522,-4.368,0.0575,0.533,0.0685,89.96,0.925,157560
Sunset Lover,Petit Biscuit,,2015,indie poptimism,77,0.783,0.467,-9.474,0.0503,0.729,0.109,90.838,0.236,237793
Sunshine,Mos Def,,2004,hip pop,0,0.543,0.73,-5.631,0.344,0.136,0.289,90.729,0.471,265787
Super Bass,Nicki Minaj,,2010,post-teen pop,71,0.72,0.861,-4.339,0.209,0.269,0.601,126.991,0.669,200013
Super Far,LANY,,2017,tropical,10,0.754,0.458,-6.852,0.144,0.105,0.249,96.011,0.495,203650
Superlove,Avicii,,2015,progressive electro house,0,0.601,0.951,-3.138,0.0426,0.271,0.146,127.959,0.968,179531
Superman,Kubi Producent,,2018,trap,51,0.773,0.759,-5.889,0.0518,0.21,0.119,154.044,0.67,183787
Supernatural,Apollo LTD,,2018,indie poptimism,0,0.619,0.94,-5.359,0.0637,0.00107,0.0805,119.994,0.743,213400
supernova,prettyboyshav,,2020,indie poptimism,48,0.616,0.575,-9.811,0.0442,0.022,0.35,133.94,0.234,192683
Superstar,Lupe Fiasco,,2007,southern hip hop,65,0.572,0.822,-6.015,0.361,0.207,0.359,94.812,0.472,289000
Supertwister,Camel,,2002,album rock,38,0.353,0.33,-15.964,0.0407,0.586,0.15,130.989,0.29,198680
SUPREME,Marracash,"tha Supreme, Sfera Ebbasta",2019,trap,78,0.656,0.661,-5.888,0.0602,0.0686,0.125,140.956,0.509,223045
Surf Crazy Finale,Teen Beach Movie Cast,,2013,post-teen pop,39,0.369,0.96,-2.772,0.131,0.0663,0.206,169.991,0.539,151893
Surfer Joe,The Surfaris,,1963,hard rock,15,0.646,0.813,-7.803,0.0419,0.52,0.0625,141.691,0.967,151373
Surrender,Cash Cash,,2016,pop edm,43,0.542,0.894,-2.879,0.0676,0.0236,0.132,127.947,0.296,208133
Survival of the Fittest,Mobb Deep,,1995,southern hip hop,68,0.813,0.703,-5.077,0.268,0.125,0.237,94.828,0.241,224533
Swag I Skogen,De Vet Du,,2014,big room,1,0.792,0.561,-7,0.402,0.0465,0.354,82.007,0.392,168400
Sway,Anna of the North,,2014,indie poptimism,53,0.673,0.795,-6.21,0.0309,0.0555,0.117,105.025,0.437,180571
Sweat,Snoop Dogg,,2012,electropop,3,0.822,0.749,-5.563,0.0285,0.0697,0.0732,130.005,0.707,196453
Sweatshirt,X Lovers,,2019,pop edm,58,0.689,0.508,-5.741,0.0436,0.303,0.0922,151.759,0.417,196710
Sweet but Psycho,Ava Max,,2018,dance pop,65,0.645,0.795,-5.439,0.0343,0.0334,0.089,127.959,0.424,226875
Sweet Child O' Mine,Guns N' Roses,,1999,album rock,50,0.235,0.929,-3.644,0.0598,6.54E-04,0.992,134.186,0.411,445173
Sweet Disaster,DREAMERS,,2016,indie poptimism,61,0.515,0.821,-2.333,0.0309,0.00794,0.0787,86.994,0.425,205173
Sweet Emotion,Aerosmith,,1980,hard rock,39,0.473,0.787,-9.898,0.0317,0.0131,0.0913,99.893,0.603,192733
Sweet Escape,Alesso,,2015,progressive electro house,56,0.572,0.839,-3.865,0.0397,0.0721,0.197,126.029,0.516,232533
Sweet Home Alabama,Lynyrd Skynyrd,,2007,hard rock,31,0.577,0.677,-9.6,0.0253,0.147,0.305,97.91,0.927,284187
Sweet Lady,Queen,,1975,album rock,44,0.312,0.862,-8.888,0.0738,0.015,0.616,118.816,0.579,242120
Sweet Love,Anita Baker,,1986,urban contemporary,61,0.504,0.728,-5.699,0.0234,0.36,0.159,89.255,0.683,266201
Sweet Munchies,Cat Dealers,,2020,big room,57,0.813,0.937,-6.199,0.123,0.00397,0.3,126.021,0.714,129524
Sweet November,Troop,,2014,new jack swing,0,0.69,0.569,-8.997,0.03,0.475,0.116,120.686,0.563,282500
Sweet Soul Music,Arthur Conley,,2005,southern hip hop,60,0.59,0.659,-9.669,0.0697,0.104,0.356,80.201,0.965,141067
Sweet Sweet,Taliwhoah,,2019,southern hip hop,49,0.706,0.579,-9.573,0.311,0.0768,0.0419,200.095,0.465,235905
Sweet Things,The Pretty Reckless,,2014,southern hip hop,42,0.427,0.971,-3.824,0.12,2.92E-05,0.386,77.511,0.313,304363
sweetener,Ariana Grande,,2018,post-teen pop,70,0.721,0.459,-6.408,0.032,0.248,0.212,119.914,0.46,208493
Swimming Pools (Drank),Kendrick Lamar,,2012,post-teen pop,7,0.656,0.446,-5.897,0.265,0.00695,0.088,74.543,0.203,247800
SWING,LUCY,,2018,pop edm,35,0.535,0.823,-4.042,0.35,0.543,0.0777,200.681,0.798,213685
Swing Tree,Discovery,,2009,electropop,45,0.679,0.77,-7.673,0.111,0.0417,0.124,184.047,0.843,158133
Swish,Josh Stanley,,2019,dance pop,49,0.646,0.412,-10.929,0.111,0.145,0.111,161.878,0.276,121482
Switch,Afrojack,,2019,dance pop,54,0.768,0.676,-6.252,0.138,0.174,0.152,109.96,0.61,173340
Sympathy For The Devil,The Rolling Stones,,1968,hard rock,3,0.658,0.675,-10.967,0.242,0.604,0.0428,115.574,0.587,377760
Symphony,Flux Pavilion,,2019,electro house,41,0.658,0.934,-1.965,0.101,0.0123,0.137,127.957,0.209,296250
Table For Two,Elli Ingram,,2017,neo soul,0,0.804,0.556,-5.201,0.0727,0.417,0.213,114.044,0.431,243933
Tainted,TENDER,,2019,indie poptimism,25,0.665,0.554,-9.46,0.222,0.552,0.105,177.961,0.666,240373
Tainted Love,Soft Cell,,1981,permanent wave,74,0.5,0.501,-8.284,0.0376,0.462,0.26,144.438,0.623,153800
Take a Bump,Three 6 Mafia,,2000,southern hip hop,27,0.835,0.894,-4.463,0.226,0.206,0.122,84.003,0.688,145067
Take Care,Drake,,2011,urban contemporary,71,0.629,0.515,-10.358,0.265,0.0267,0.0888,121.845,0.299,277387
Take It To Da House,Trick Daddy,The Slip N' Slide Express,2001,hip hop,43,0.934,0.759,-5.873,0.185,0.0102,0.0818,123.857,0.927,227107
Take Me Home,Jess Glynne,,2015,urban contemporary,4,0.563,0.466,-6.301,0.0412,0.305,0.103,149.741,0.218,264236
Take Me Home Tonight,Eddie Money,,1986,album rock,67,0.608,0.768,-9.911,0.0364,0.101,0.0942,132.699,0.748,211160
take me on,joan,,2017,indie poptimism,9,0.592,0.693,-4.934,0.0395,0.397,0.242,120.076,0.255,210840
Take Me Out,Young Summer,,2019,indie poptimism,36,0.392,0.135,-16.906,0.0366,0.906,0.364,127.951,0.0683,221063
Take Me to Church,Hozier,,2014,post-teen pop,24,0.566,0.664,-5.303,0.0464,0.634,0.116,128.945,0.437,241693
Take Me with U,Prince,,1984,new jack swing,49,0.707,0.814,-10.677,0.0288,0.0859,0.234,121.92,0.697,234133
Take Off,RetroVision,,2019,big room,53,0.779,0.948,-4.296,0.0943,0.0367,0.295,125.971,0.357,191429
Take Over,Gavlyn,,2014,urban contemporary,6,0.876,0.621,-7.548,0.241,0.196,0.217,119.012,0.225,217653
Take What You Want,Post Malone,"Ozzy Osbourne, Travis Scott",2019,post-teen pop,87,0.499,0.8,-2.665,0.0502,0.0906,0.147,139.919,0.272,229573
Take You Down,ILLENIUM,,2018,pop edm,57,0.285,0.694,-3.358,0.0482,0.511,0.374,170.124,0.163,221294
take you home,slenderbodies,,2018,indie poptimism,0,0.775,0.541,-5.892,0.0498,0.165,0.0929,97.993,0.817,230185
Talk,Khalid,,2019,dance pop,56,0.638,0.818,-4.517,0.05,0.131,0.107,126.015,0.489,167990
Talk Dirty To Me,Poison,,1986,classic rock,54,0.507,0.804,-13.267,0.044,0.0211,0.381,157.996,0.708,223960
Talk To Me,Topic,,2019,big room,36,0.659,0.875,-4.337,0.243,0.011,0.267,128.252,0.517,174375
Talking In Your Sleep,The Romantics,,1983,permanent wave,60,0.72,0.967,-4.434,0.0343,0.0289,0.142,129.766,0.977,235093
Tango,Mata,,2020,hip hop,49,0.648,0.595,-8.165,0.326,0.1,0.167,85.468,0.225,192560
Tania,Fase,,2002,electropop,27,0.437,0.55,-8.448,0.0671,0.261,0.113,169.944,0.379,247507
Tanz die Revolution (Der Single Mix),Frozen Plasma,,2008,electropop,0,0.613,0.989,-3.349,0.0323,0.0172,0.115,129.997,0.928,286000
TATI,6ix9ine,,2018,hip pop,8,0.779,0.767,-5.462,0.258,0.00214,0.102,91.981,0.523,154565
Tattoos Together,Lauv,,2020,hip pop,67,0.862,0.4,-7.486,0.0736,0.00575,0.123,122.963,0.596,186613
Tchu Tchu Tcha,Pitbull,Enrique Iglesias,2012,latin hip hop,33,0.638,0.809,-5.418,0.114,0.0175,0.0975,126.072,0.44,205800
Te amare,Miguel Bose,,2013,latin pop,3,0.342,0.614,-7.111,0.0309,0.0561,0.103,149.093,0.348,212000
Te busco,Cosculluela,Nicky Jam,2016,reggaeton,58,0.743,0.773,-4.787,0.109,0.202,0.0896,88.95,0.794,233667
Te Confieso,Camila,,2019,latin pop,8,0.483,0.338,-9.28,0.0313,0.118,0.276,143.677,0.19,195711
Te Confisco,Anonimus,,2020,reggaeton,44,0.796,0.696,-4.384,0.382,0.389,0.0989,187.832,0.768,322573
Te Doy Mi Vida,Lucas Arnau,,2004,latin pop,6,0.718,0.759,-6.73,0.0347,0.293,0.157,95.906,0.773,274813
Te Guste,Jennifer Lopez,,2018,trap,59,0.877,0.619,-6.692,0.233,0.119,0.088,138.109,0.222,222787
Te Prometo,Dennis DJ,,2019,pop edm,63,0.825,0.722,-3.928,0.197,0.192,0.0979,173.981,0.823,157566
Te Quiero Amar,Pasabordo,,2015,latin pop,0,0.717,0.962,-2.217,0.0556,0.21,0.308,118.017,0.963,216587
Te Quiero un Poco,Carlos Sadness,,2018,tropical,61,0.776,0.628,-6.558,0.0487,0.489,0.3,133.037,0.771,206129
Te Recordaré Bailando,Don Omar,,2015,reggaeton,53,0.718,0.888,-4.778,0.0441,0.0241,0.0565,91.998,0.727,213240
Te regalo,Carlos Baute,,2005,latin pop,60,0.713,0.699,-6.426,0.0376,0.533,0.112,100.079,0.753,169720
Te Robare,Nicky Jam,,2019,latin pop,58,0.673,0.752,-3.572,0.0561,0.241,0.0813,175.997,0.797,201818
Te Suelto el Pelo,Yandel,,2003,reggaeton,55,0.792,0.712,-5.348,0.0665,0.0156,0.636,94.995,0.929,136027
Te Veo,Urba y Rome,,2019,reggaeton,62,0.782,0.813,-3.71,0.0327,0.146,0.125,94.975,0.728,221501
Te Vi,Piso 21,,2018,latin pop,83,0.877,0.777,-4.246,0.117,0.0446,0.0863,102.02,0.706,231848
Teach Him,Melanie Fiona,,2010,neo soul,19,0.433,0.564,-4.546,0.027,0.666,0.0805,148.834,0.507,282200
Tear Down The Stars,The Years Gone By,,2008,post-teen pop,0,0.553,0.484,-8.655,0.0366,0.651,0.126,126.824,0.228,209000
Tear Me Down,Davai,Philip Rustad,2019,dance pop,57,0.72,0.817,-4.344,0.109,0.263,0.103,100.02,0.703,184500
Tearshed '93,Denine,,2008,latin hip hop,0,0.675,0.915,-10.631,0.04,0.06,0.0529,124.201,0.861,266867
Teddy's Jam,Guy,,1988,new jack swing,39,0.789,0.762,-13.129,0.063,0.0343,0.0451,104.584,0.619,215240
Teenage Fantasy,Jorja Smith,,2018,indie poptimism,65,0.583,0.677,-10.21,0.439,0.47,0.43,176.119,0.495,226906
Teenage Kicks,The Undertones,,1979,permanent wave,45,0.415,0.782,-6.745,0.0461,0.0011,0.14,135.029,0.564,148480
Teenagers,My Chemical Romance,,2006,permanent wave,77,0.463,0.857,-3.063,0.0632,0.0506,0.184,111.647,0.856,161920
Telephone,Waterparks,,2019,post-teen pop,52,0.547,0.948,-3.256,0.0693,0.0302,0.335,168.98,0.892,153995
Television,The Academic,,2018,permanent wave,24,0.565,0.797,-4.424,0.0281,0.00132,0.083,106.999,0.626,214764
Tell Me,"Krept, Konan",,2019,urban contemporary,40,0.667,0.672,-5.76,0.386,0.136,0.089,163.563,0.633,215047
Tell Me What You Want,Zebra,,1983,album rock,42,0.42,0.89,-6.923,0.116,0.00469,0.0869,132.969,0.382,230960
Tell Me What You Want Me to Do,Tevin Campbell,,1991,new jack swing,43,0.609,0.551,-7.93,0.0291,0.0233,0.234,127.956,0.512,256040
Tell Me You Love Me,Demi Lovato,,2017,pop edm,0,0.586,0.786,-3.907,0.0591,0.0548,0.0826,102.486,0.76,180773
Telling the Truth,Brasstracks,,2016,urban contemporary,26,0.686,0.603,-6.725,0.198,0.0343,0.0907,119.945,0.651,207011
Tempo,Olszakumpel,,2019,hip hop,56,0.732,0.873,-3.846,0.204,0.251,0.303,149.923,0.566,205055
Temptation,Corina,,2005,latin hip hop,35,0.609,0.771,-10.663,0.0428,2.74E-04,0.038,118.352,0.565,241533
Tempted,Squeeze,,1989,classic rock,0,0.725,0.446,-10.107,0.0266,0.119,0.0918,93.76,0.576,240867
Tender Kisses,Tracie Spencer,,1990,new jack swing,47,0.594,0.521,-11.033,0.0417,0.161,0.0382,167.569,0.789,328240
Tender Lover,Babyface,,1989,new jack swing,36,0.743,0.86,-6.346,0.0445,0.226,0.0513,102.459,0.687,259267
Tenderness,General Public,,2012,permanent wave,50,0.564,0.858,-11.259,0.0378,0.338,0.317,89.911,0.847,218160
Tengo Tu Love,Sie7e,,2011,latin pop,36,0.702,0.741,-8.111,0.0449,0.241,0.117,94.999,0.7,231573
Tengo Victoria,Alex Zurdo,,2014,latin hip hop,50,0.711,0.947,-4.752,0.0484,0.0724,0.0725,120.044,0.84,187933
Tennessee,Arrested Development,,1992,new jack swing,0,0.816,0.653,-10.26,0.192,0.0263,0.318,99.879,0.655,272707
Tennis Court,Lorde,,2013,tropical,67,0.764,0.567,-8.585,0.0609,0.0126,0.257,89.988,0.428,198907
Tequila,Juanes,,2019,latin pop,77,0.757,0.688,-4.546,0.112,0.226,0.237,155.994,0.704,159547
Terra Titanic,Peter Schilling,,1983,electropop,49,0.772,0.557,-7.703,0.0352,0.0303,0.0973,122.168,0.627,274706
Terrified,Terror Jr,,2019,indie poptimism,54,0.897,0.449,-9.353,0.0921,0.353,0.122,115.959,0.631,178298
Tha Block Is Hot,Lil Wayne,,1999,southern hip hop,42,0.708,0.941,-5.132,0.119,0.196,0.0402,174.041,0.934,252733
Tha Crossroads,Bone Thugs-N-Harmony,,1999,gangster rap,4,0.684,0.434,-9.791,0.0618,0.0824,0.256,144.273,0.555,222667
THAT BITCH,Bea Miller,,2019,post-teen pop,66,0.778,0.738,-2.164,0.218,0.0103,0.55,162.132,0.626,201102
That Girl,All Time Low,,2011,post-teen pop,0,0.56,0.94,-3.113,0.0417,0.0218,0.295,91.966,0.896,191960
That Other Woman,Changing Faces,,2000,new jack swing,29,0.677,0.481,-5.613,0.0522,0.15,0.0747,134.01,0.246,280200
THat Part,ScHoolboy Q,,2016,southern hip hop,2,0.923,0.516,-7.617,0.0909,0.0799,0.137,112.973,0.328,313573
That's All I Need,Dirty Heads,,2016,indie poptimism,54,0.765,0.657,-6.394,0.0829,0.0175,0.345,91.998,0.553,213147
That's My Attitude,Troop,,1989,new jack swing,22,0.817,0.504,-13.482,0.043,0.169,0.0292,108.752,0.895,296360
That's The Way Love Is,Bobby Brown,,1992,new jack swing,0,0.706,0.886,-6.335,0.0463,0.0797,0.0509,108.353,0.914,291467
That's What I Like,Bruno Mars,,2016,post-teen pop,82,0.853,0.56,-4.961,0.0406,0.013,0.0944,134.066,0.86,206693
That's What I Want For Christmas,Nancy Wilson,,2006,neo soul,43,0.44,0.121,-12.865,0.0354,0.898,0.0981,146.177,0.248,137547
That's What You Get,Paramore,,2007,album rock,63,0.528,0.831,-3.607,0.0429,9.43E-05,0.141,131.094,0.632,220480
The Air Near My Fingers,The White Stripes,,2003,classic rock,1,0.469,0.735,-7.011,0.0395,0.323,0.372,93.924,0.399,220347
The Art of Suicide,Emilie Autumn,,2010,electropop,25,0.521,0.331,-11.615,0.029,0.395,0.199,165.771,0.405,332440
The Beard Song,Demun Jones,,2018,southern hip hop,28,0.488,0.513,-7.607,0.0436,0.0759,0.14,160.022,0.425,172027
The Bleeding,Five Finger Death Punch,,2007,hard rock,0,0.322,0.812,-5.568,0.0505,0.00149,0.0986,159.933,0.124,268667
The Bomb,All-4-One,,1994,new jack swing,17,0.759,0.616,-9.641,0.0306,5.56E-04,0.0722,100.133,0.832,280200
The Book of Love,The Magnetic Fields,,1999,permanent wave,60,0.484,0.262,-13.286,0.0263,0.978,0.117,98.516,0.332,162413
The Bottle,Hermano,,2007,southern hip hop,41,0.381,0.539,-6.761,0.0375,2.50E-05,0.125,127.424,0.499,282160
The Box,Roddy Ricch,,2019,hip hop,98,0.896,0.586,-6.687,0.0559,0.104,0.79,116.971,0.642,196653
The Boys Are Back,High School Musical Cast,,2008,post-teen pop,55,0.706,0.915,-3.169,0.0535,0.00742,0.0343,114.992,0.872,224667
The Bump,LOthief,,2019,electro house,38,0.788,0.806,-6.074,0.116,0.00511,0.309,122.966,0.374,166853
The Chain,Fleetwood Mac,,1977,classic rock,63,0.522,0.755,-6.95,0.0524,0.0517,0.0781,151.796,0.637,269813
The Chauffeur,Duran Duran,,1982,permanent wave,29,0.682,0.609,-9.415,0.12,0.199,0.0702,82.271,0.458,322213
The Dance,Struggle Jennings,,2016,southern hip hop,49,0.595,0.726,-8.363,0.132,0.0498,0.122,150.774,0.434,236648
The Day You Said Goodnight,Hale,,2005,classic rock,66,0.558,0.553,-6.669,0.0323,0.492,0.116,134.263,0.251,291358
